,a,b
7554,323.97,287.01
7555,313.97,289.89
7556,302.4,310.92
7557,302.88,302.49
7558,316.9,310.59
7559,298.66,302.07
7560,291.61,295.07
7561,308.39,301.9
7562,295.63,283.82
7563,281.8,304.41
7564,289.92,319.92
7565,302.28,296.77
7566,285.9,312.53
7567,307.84,303.66
7568,305.32,301.69
7569,289.53,307.55
7570,297.18,312.85
7571,289.28,280.31
7572,305.03,304.08
7573,307.2,290.03
7574,298.46,302.61
7575,315.75,294.21
7576,318.64,296.26
7577,297.01,295.64
7578,270.33,300.97
7579,302.54,299.75
7580,286.09,293.56
7581,315.96,290.83
7582,318.52,316.48
7583,305.89,275.75
7584,303.78,302.67
7585,306.74,281.47
7586,301.96,286.69
7587,313.42,289.71
7588,312.66,286.81
7589,302.25,289.89
7590,290.74,282.01
7591,298.35,306.81
7592,303.14,299.01
7593,301.24,305.38
7594,314.77,305.2
7595,302.94,283.77
7596,296.27,298.93
7597,302.04,297.27
7598,299.99,289.5
7599,307.1,315.27
7600,307.57,301.37
7601,311.01,302.68
7602,298.58,289.34
7603,309.82,291.14
7604,297.91,298.72
7605,308.37,296.38
7606,301.26,297.65
7607,299.96,295.93
7608,301.43,313.03
7609,294.8,301.61
7610,293.53,296.89
7611,296.43,298.42
7612,302.6,302.94
7613,296.69,300.72
7614,284.6,293.74
7615,312.31,290.53
7616,310.79,289.9
7617,299.1,300.47
7618,299.96,305.81
7619,292.12,298.11
7620,304.49,309.16
7621,307.2,295.88
7622,305.27,298.98
7623,299.52,300.94
7624,325.86,287.16
7625,292.93,302.99
7626,300.26,316.21
7627,311.69,309.8
7628,299.61,294.53
7629,300.76,314.97
7630,296.47,287.51
7631,318.38,295.57
7632,283.22,296.87
7633,291.13,299.67
7634,298.51,290.56
7635,319.18,316.86
7636,310.26,323.77
7637,299.22,302.91
7638,306.99,312.71
7639,296.7,270.06
7640,295.32,308.92
7641,282.45,293.01
7642,304.89,315.45
7643,310.26,294.46
7644,288.41,285.14
7645,310.86,291.69
7646,300.31,291.47
7647,292.45,298.44
7648,307.44,284.55
7649,312.45,317.89
7650,316.02,309.48
7651,300.84,301.94
7652,299.26,298.54
7653,305.07,313.51
7654,297.46,307.77
7655,293.98,295.24
7656,302.03,298.56
7657,301.78,301.41
7658,306.08,316.51
7659,313.68,293.48
7660,301.26,305.04
7661,295.58,312.68
7662,281.21,287.25
7663,295.89,290.04
7664,296.17,304.13
7665,286.3,306.15
7666,307.3,301.62
7667,303.09,303.33
7668,297.0,304.62
7669,296.22,302.48
7670,279.59,289.15
7671,281.94,305.42
7672,293.71,311.91
7673,281.58,309.87
7674,286.64,302.35
7675,301.0,288.16
7676,308.85,303.87
7677,305.33,308.88
7678,307.94,296.06
7679,309.96,295.49
7680,296.01,324.76
7681,317.81,289.35
7682,318.52,308.41
7683,288.61,301.99
7684,312.37,308.51
7685,314.21,293.75
7686,304.78,287.82
7687,312.3,302.69
7688,285.54,272.62
7689,298.74,289.21
7690,301.64,280.94
7691,285.54,288.8
7692,305.76,297.78
7693,327.72,303.5
7694,307.62,298.36
7695,321.83,298.72
7696,288.21,295.44
7697,323.0,296.75
7698,322.33,305.71
7699,305.81,293.45
7700,284.58,312.6
7701,306.79,294.99
7702,307.54,305.19
7703,306.98,287.15
7704,301.9,291.5
7705,295.97,299.73
7706,296.07,306.33
7707,311.79,319.59
7708,304.94,304.66
7709,295.54,307.37
7710,282.88,314.01
7711,317.04,293.78
7712,286.84,299.47
7713,309.72,301.97
7714,299.84,307.23
7715,287.16,312.05
7716,319.36,295.77
7717,313.51,303.42
7718,286.32,314.34
7719,303.06,298.32
7720,302.41,298.88
7721,296.61,304.11
7722,310.74,273.3
7723,300.67,288.29
7724,304.32,320.01
7725,314.46,299.33
7726,303.83,291.74
7727,298.27,284.97
7728,289.2,300.27
7729,308.86,304.44
7730,300.78,312.78
7731,296.27,288.7
7732,315.94,292.06
7733,298.92,294.22
7734,286.18,291.16
7735,319.92,305.55
7736,291.59,293.48
7737,297.6,294.13
7738,317.93,297.53
7739,299.61,300.02
7740,290.04,313.35
7741,276.63,293.17
7742,299.78,295.22
7743,282.64,306.28
7744,310.99,295.86
7745,302.49,311.39
7746,311.12,309.84
7747,299.41,305.41
7748,290.09,295.51
7749,313.02,287.64
7750,308.02,299.59
7751,301.32,274.37
7752,294.84,294.68
7753,305.1,305.29
7754,314.3,288.96
7755,297.32,305.04
7756,318.19,274.71
7757,304.99,299.88
7758,281.01,308.24
7759,280.93,291.35
7760,315.8,285.18
7761,299.12,316.87
7762,299.71,309.49
7763,305.89,289.64
7764,301.64,320.51
7765,293.28,310.95
7766,309.92,300.21
7767,293.82,306.93
7768,307.96,296.22
7769,317.88,311.01
7770,280.53,304.28
7771,284.54,312.14
7772,298.98,288.39
7773,292.66,296.58
7774,292.19,298.62
7775,286.95,305.3
7776,309.42,321.85
7777,284.61,300.19
7778,311.1,297.51
7779,291.17,301.94
7780,297.91,311.08
7781,308.68,299.55
7782,310.72,298.68
7783,300.12,308.8
7784,287.78,282.01
7785,303.72,288.9
7786,300.36,299.08
7787,302.81,313.61
7788,281.78,309.24
7789,290.62,310.78
7790,285.97,309.67
7791,312.87,303.37
7792,287.7,301.73
7793,300.14,318.81
7794,305.02,280.01
7795,318.47,302.61
7796,296.95,306.88
7797,303.24,300.39
7798,293.87,306.34
7799,297.91,306.51
7800,308.5,295.72
7801,297.47,315.48
7802,305.84,291.95
7803,299.11,297.94
7804,294.07,288.66
7805,299.77,285.3
7806,312.79,289.44
7807,307.42,310.81
7808,305.4,284.62
7809,287.53,311.58
7810,286.89,298.81
7811,294.84,285.31
7812,307.84,292.14
7813,297.28,288.63
7814,293.74,294.83
7815,306.03,286.75
7816,286.74,302.79
7817,297.0,281.74
7818,305.42,286.62
7819,294.77,299.62
7820,295.21,319.87
7821,295.07,293.0
7822,304.23,294.6
7823,294.69,299.95
7824,294.71,291.34
7825,300.28,304.23
7826,275.19,310.38
7827,282.25,303.36
7828,306.58,297.35
7829,294.03,301.12
7830,307.62,310.29
7831,305.82,286.22
7832,294.93,319.99
7833,298.2,295.95
7834,295.9,290.74
7835,304.04,312.28
7836,314.94,298.54
7837,301.96,282.42
7838,299.32,315.58
7839,301.15,289.2
7840,309.85,302.59
7841,303.3,310.83
7842,298.85,293.61
7843,295.37,303.86
7844,317.21,285.62
7845,309.53,308.8
7846,302.65,288.12
7847,293.56,301.13
7848,313.47,302.29
7849,292.01,297.28
7850,322.57,308.32
7851,307.28,300.66
7852,302.82,304.9
7853,309.5,292.28
7854,291.94,311.37
7855,281.19,283.26
7856,282.99,296.73
7857,304.13,297.19
7858,283.28,291.02
7859,303.23,303.75
7860,298.46,289.19
7861,309.43,305.11
7862,304.09,303.88
7863,297.74,299.37
7864,298.81,331.07
7865,303.13,305.6
7866,277.01,311.44
7867,301.9,295.7
7868,298.0,287.74
7869,302.31,282.25
7870,310.73,301.91
7871,301.3,285.15
7872,284.42,298.57
7873,299.05,303.71
7874,314.6,312.3
7875,303.51,309.46
7876,301.31,297.8
7877,292.48,304.99
7878,310.65,289.1
7879,318.79,299.9
7880,309.26,303.71
7881,293.92,294.27
7882,291.08,296.34
7883,294.86,301.92
7884,290.44,297.68
7885,310.9,298.14
7886,295.43,294.57
7887,291.42,279.23
7888,290.91,306.76
7889,302.52,274.52
7890,296.75,283.78
7891,299.94,298.19
7892,335.61,307.07
7893,291.9,308.93
7894,299.12,321.36
7895,284.53,290.46
7896,299.29,315.0
7897,301.3,307.91
7898,295.34,303.44
7899,294.28,315.08
7900,286.49,300.64
7901,303.38,292.5
7902,287.14,300.79
7903,293.62,302.51
7904,306.91,301.38
7905,302.11,303.39
7906,302.33,313.33
7907,301.84,305.7
7908,290.27,293.67
7909,297.63,292.81
7910,316.83,304.72
7911,303.36,299.89
7912,301.4,287.15
7913,306.67,302.74
7914,296.88,302.27
7915,299.35,302.94
7916,312.9,299.74
7917,295.29,299.97
7918,282.31,310.15
7919,305.99,307.96
7920,302.94,304.4
7921,298.99,303.05
7922,320.75,302.0
7923,319.32,300.76
7924,300.33,312.03
7925,293.36,321.29
7926,316.43,307.79
7927,306.05,301.12
7928,301.32,296.44
7929,295.08,305.52
7930,290.78,311.06
7931,304.81,300.74
7932,314.39,300.29
7933,288.89,297.45
7934,297.82,281.22
7935,314.34,297.37
7936,300.46,308.92
7937,307.8,280.31
7938,306.62,305.92
7939,307.86,304.0
7940,306.19,287.53
7941,299.65,297.72
7942,312.13,305.69
7943,296.98,285.6
7944,292.89,299.05
7945,294.92,296.48
7946,295.37,322.01
7947,287.12,288.55
7948,302.11,300.13
7949,307.87,304.58
7950,301.63,286.87
7951,312.15,306.64
7952,298.12,279.75
7953,307.76,292.69
7954,294.61,288.64
7955,317.84,291.45
7956,298.35,307.78
7957,286.68,304.21
7958,290.53,295.94
7959,300.24,290.23
7960,310.52,294.79
7961,305.23,300.11
7962,313.39,295.53
7963,308.11,290.23
7964,287.38,302.06
7965,311.16,298.46
7966,313.73,299.73
7967,318.05,303.21
7968,293.16,309.46
7969,299.75,298.8
7970,304.03,304.02
7971,297.67,294.36
7972,303.5,299.86
7973,295.79,305.26
7974,294.79,291.3
7975,308.12,297.87
7976,302.09,297.72
7977,295.28,289.74
7978,304.42,296.65
7979,293.24,318.01
7980,295.37,290.66
7981,298.05,299.06
7982,304.98,299.8
7983,284.76,297.81
7984,307.79,298.17
7985,314.59,307.82
7986,300.41,310.6
7987,295.47,316.77
7988,299.3,289.94
7989,313.21,309.3
7990,286.76,300.05
7991,299.65,313.95
7992,276.55,292.9
7993,313.14,311.74
7994,318.15,281.92
7995,303.81,296.65
7996,302.58,299.0
7997,294.51,306.52
7998,329.97,289.04
7999,310.86,294.97
8000,290.79,302.3
8001,294.1,296.73
8002,298.07,309.71
8003,301.51,319.38
8004,304.21,290.87
8005,299.9,303.82
8006,306.43,284.61
8007,307.27,296.66
8008,301.89,305.91
8009,288.61,316.14
8010,297.55,285.09
8011,298.11,296.96
8012,309.34,296.22
8013,308.87,310.01
8014,305.66,296.94
8015,308.64,287.77
8016,295.68,310.91
8017,290.57,291.76
8018,306.74,299.46
8019,302.29,297.29
8020,306.1,309.09
8021,295.42,288.1
8022,291.97,303.24
8023,280.72,314.24
8024,300.64,297.53
8025,285.04,313.05
8026,305.23,319.07
8027,292.41,301.4
8028,284.69,297.0
8029,302.89,306.17
8030,304.24,309.95
8031,312.69,272.21
8032,304.5,311.15
8033,308.07,298.76
8034,306.15,301.72
8035,305.46,290.67
8036,297.33,295.83
8037,300.73,284.72
8038,306.9,293.99
8039,307.46,291.09
8040,309.33,300.42
8041,302.85,297.2
8042,289.61,295.51
8043,280.13,321.34
8044,304.94,307.15
8045,301.92,286.1
8046,310.22,309.49
8047,285.06,308.13
8048,307.33,284.16
8049,280.82,310.77
8050,298.11,315.3
8051,299.32,306.54
8052,285.5,295.63
8053,299.11,289.74
8054,292.19,304.73
8055,303.15,312.94
8056,298.86,306.51
8057,306.63,295.98
8058,304.56,308.8
8059,302.7,315.54
8060,294.0,305.99
8061,299.68,288.08
8062,291.83,303.96
8063,325.48,305.69
8064,300.14,297.61
8065,287.15,303.17
8066,324.99,306.5
8067,288.35,300.9
8068,306.65,299.62
8069,283.69,301.81
8070,296.03,285.41
8071,319.93,316.41
8072,304.91,308.06
8073,298.24,303.44
8074,294.42,312.53
8075,299.73,302.28
8076,289.25,286.21
8077,289.13,276.56
8078,300.76,294.95
8079,312.5,271.14
8080,309.61,318.22
8081,300.18,321.9
8082,290.83,308.7
8083,309.32,272.02
8084,288.48,301.33
8085,303.16,282.69
8086,316.28,293.46
8087,293.61,304.68
8088,302.31,294.7
8089,303.05,302.38
8090,276.42,294.05
8091,307.84,311.7
8092,294.66,301.35
8093,297.29,285.93
8094,289.29,283.86
8095,291.28,297.2
8096,291.63,301.18
8097,291.6,301.34
8098,309.42,310.03
8099,291.77,303.4
8100,294.03,287.98
8101,291.33,317.12
8102,296.9,303.56
8103,297.17,299.92
8104,275.78,297.96
8105,287.71,311.76
8106,292.15,307.91
8107,300.64,293.69
8108,290.45,293.81
8109,295.97,302.48
8110,311.37,299.62
8111,299.23,302.01
8112,295.28,293.88
8113,300.51,306.73
8114,293.03,291.29
8115,303.18,297.74
8116,305.24,305.74
8117,307.52,308.55
8118,321.75,298.53
8119,290.14,309.73
8120,309.14,291.95
8121,312.26,310.56
8122,302.58,301.34
8123,301.59,300.18
8124,297.7,297.36
8125,306.78,296.39
8126,280.33,295.73
8127,310.29,301.42
8128,307.46,301.32
8129,305.54,319.6
8130,300.53,285.86
8131,288.14,294.21
8132,300.32,324.67
8133,295.61,291.7
8134,300.72,305.95
8135,312.57,295.25
8136,304.18,304.05
8137,292.53,293.35
8138,319.52,298.62
8139,285.95,282.26
8140,294.96,289.91
8141,303.54,300.98
8142,303.47,298.91
8143,295.72,312.8
8144,290.14,289.16
8145,307.39,304.83
8146,311.31,295.92
8147,304.16,301.85
8148,283.52,307.62
8149,302.33,295.03
8150,310.46,292.68
8151,323.89,293.32
8152,298.13,296.92
8153,308.89,295.24
8154,302.88,293.47
8155,305.91,292.62
8156,301.06,297.55
8157,299.17,284.72
8158,300.16,298.27
8159,299.92,301.68
8160,298.62,299.46
8161,286.34,284.33
8162,307.14,281.01
8163,298.16,300.98
8164,302.92,294.18
8165,300.97,308.59
8166,310.51,295.74
8167,308.13,296.35
8168,304.45,296.16
8169,293.89,307.26
8170,289.41,291.36
8171,318.44,306.6
8172,298.22,296.61
8173,294.26,300.86
8174,307.27,305.2
8175,297.7,296.64
8176,299.57,304.77
8177,303.36,301.78
8178,297.97,280.74
8179,311.92,307.69
8180,295.55,300.4
8181,301.29,304.24
8182,304.03,301.99
8183,292.31,296.25
8184,295.38,291.77
8185,291.26,286.82
8186,289.51,299.02
8187,309.05,284.99
8188,303.57,306.09
8189,291.72,291.73
8190,303.72,294.89
8191,297.65,313.39
8192,305.4,296.7
8193,295.01,293.33
8194,297.72,300.84
8195,296.81,308.94
8196,311.72,307.08
8197,292.58,295.49
8198,324.48,301.14
8199,288.34,309.08
8200,300.56,304.79
8201,294.58,303.9
8202,308.42,288.87
8203,280.44,285.69
8204,304.35,299.33
8205,300.41,313.61
8206,303.14,286.11
8207,298.46,311.1
8208,289.81,297.46
8209,306.18,297.38
8210,304.05,311.08
8211,306.36,294.24
8212,296.66,299.71
8213,314.92,281.05
8214,317.42,286.43
8215,291.81,282.9
8216,318.83,309.1
8217,308.08,296.52
8218,308.93,317.52
8219,307.96,292.18
8220,286.83,294.47
8221,301.04,314.21
8222,308.92,309.05
8223,296.61,305.44
8224,309.33,308.82
8225,305.7,310.64
8226,304.41,303.34
8227,310.65,294.72
8228,311.77,298.18
8229,305.79,299.95
8230,304.99,299.68
8231,291.7,308.7
8232,305.5,292.66
8233,299.85,295.64
8234,296.6,297.56
8235,296.82,295.09
8236,302.51,320.31
8237,303.63,296.66
8238,307.66,307.96
8239,303.89,301.33
8240,308.51,328.56
8241,312.37,304.92
8242,288.48,289.25
8243,301.47,292.1
8244,300.13,298.16
8245,303.62,307.4
8246,297.02,290.95
8247,315.09,295.05
8248,322.41,296.06
8249,302.36,316.56
8250,297.7,306.32
8251,316.18,307.16
8252,281.29,277.34
8253,288.61,296.65
8254,310.58,309.11
8255,323.66,293.63
8256,280.59,289.37
8257,310.8,307.19
8258,299.15,306.13
8259,305.7,306.19
8260,319.16,306.51
8261,310.28,314.2
8262,306.03,286.32
8263,281.25,299.45
8264,294.88,293.06
8265,317.75,311.08
8266,275.84,301.18
8267,309.37,289.08
8268,310.19,313.18
8269,304.82,303.04
8270,293.01,310.81
8271,289.53,289.58
8272,305.29,304.23
8273,307.27,304.17
8274,291.41,290.09
8275,307.89,293.93
8276,306.28,281.8
8277,308.89,297.87
8278,301.72,289.37
8279,312.45,301.75
8280,294.25,300.37
8281,336.91,298.97
8282,290.93,306.26
8283,295.03,304.05
8284,308.64,307.09
8285,291.79,296.42
8286,299.48,301.32
8287,294.4,299.0
8288,288.87,288.94
8289,313.94,317.57
8290,313.46,291.26
8291,293.53,287.41
8292,317.27,297.87
8293,293.0,281.95
8294,300.95,297.14
8295,300.17,291.48
8296,312.18,317.81
8297,289.34,299.95
8298,296.33,291.4
8299,297.11,297.91
8300,287.62,293.76
8301,310.04,298.06
8302,287.23,305.66
8303,302.93,314.03
8304,291.8,298.23
8305,303.26,287.13
8306,298.15,300.38
8307,308.86,300.33
8308,304.15,302.77
8309,285.38,294.03
8310,295.09,310.8
8311,295.22,304.8
8312,297.43,318.88
8313,307.48,301.95
8314,296.12,295.2
8315,319.09,304.64
8316,293.92,288.1
8317,315.43,305.71
8318,309.17,297.57
8319,301.1,288.38
8320,301.1,318.28
8321,299.53,299.64
8322,314.88,288.66
8323,289.18,298.66
8324,281.1,323.78
8325,285.73,292.88
8326,295.03,305.39
8327,306.85,303.14
8328,294.2,311.3
8329,314.2,311.49
8330,286.49,293.09
8331,296.17,297.65
8332,308.14,307.58
8333,288.79,289.64
8334,296.85,293.01
8335,296.28,314.4
8336,306.82,314.42
8337,294.44,297.58
8338,296.12,299.65
8339,298.19,291.99
8340,300.84,311.32
8341,290.45,295.92
8342,305.16,296.77
8343,295.54,295.98
8344,293.6,303.75
8345,290.28,294.56
8346,314.82,289.7
8347,298.82,289.2
8348,299.41,300.26
8349,293.58,285.87
8350,298.31,281.02
8351,290.04,294.99
8352,292.39,297.14
8353,301.94,296.88
8354,296.26,292.73
8355,294.14,296.86
8356,288.04,315.32
8357,291.02,297.62
8358,281.78,307.62
8359,289.68,300.87
8360,293.45,302.9
8361,314.35,303.54
8362,302.37,286.59
8363,295.58,297.41
8364,306.94,304.56
8365,301.54,304.88
8366,289.56,290.74
8367,306.45,320.53
8368,303.14,317.11
8369,313.25,299.62
8370,305.09,283.53
8371,299.85,295.38
8372,309.45,309.71
8373,303.05,298.27
8374,304.68,292.52
8375,300.48,312.96
8376,301.0,308.86
8377,293.32,301.88
8378,309.52,290.43
8379,295.48,307.88
8380,310.23,297.84
8381,304.34,290.59
8382,303.21,306.75
8383,307.97,306.66
8384,305.44,314.59
8385,286.45,310.41
8386,278.43,305.7
8387,307.46,310.95
8388,302.65,294.34
8389,290.45,314.94
8390,298.91,306.9
8391,305.75,300.9
8392,287.32,291.88
8393,316.49,285.17
8394,294.25,288.34
8395,288.6,294.44
8396,295.42,302.21
8397,319.27,307.12
8398,298.99,298.18
8399,291.69,308.53
8400,311.18,290.68
8401,300.16,301.91
8402,306.05,296.5
8403,304.15,312.69
8404,287.23,297.06
8405,297.73,303.73
8406,297.86,317.3
8407,310.59,318.9
8408,296.39,298.22
8409,302.56,303.77
8410,295.43,307.99
8411,313.79,312.85
8412,299.5,313.55
8413,315.93,298.05
8414,284.84,312.5
8415,309.82,309.81
8416,303.21,311.45
8417,299.68,298.9
8418,297.22,291.22
8419,296.98,274.0
8420,302.46,302.32
8421,297.9,294.47
8422,305.4,309.61
8423,314.64,292.41
8424,292.87,304.52
8425,301.81,306.05
8426,307.67,311.42
8427,301.93,300.55
8428,300.26,307.12
8429,297.33,310.8
8430,289.95,293.35
8431,298.91,318.38
8432,303.69,295.95
8433,316.83,289.54
8434,294.14,306.56
8435,306.81,285.96
8436,295.67,297.46
8437,281.2,304.21
8438,312.9,291.18
8439,286.07,317.38
8440,310.46,300.56
8441,289.4,310.55
8442,304.49,294.94
8443,286.26,309.06
8444,303.64,290.16
8445,320.29,310.7
8446,303.84,297.96
8447,299.55,304.79
8448,300.37,294.32
8449,297.58,318.93
8450,301.08,276.28
8451,310.17,301.48
8452,312.03,301.87
8453,300.77,286.69
8454,316.27,303.0
8455,294.97,305.34
8456,285.33,299.0
8457,302.25,295.71
8458,296.62,303.57
8459,297.6,297.84
8460,311.97,301.9
8461,302.85,301.01
8462,305.25,306.75
8463,305.93,307.67
8464,302.13,300.6
8465,316.07,307.67
8466,304.31,283.62
8467,282.18,298.7
8468,300.79,297.28
8469,296.43,300.31
8470,300.06,296.85
8471,295.94,301.37
8472,316.96,294.42
8473,307.13,285.28
8474,308.69,297.52
8475,293.18,316.71
8476,290.56,298.7
8477,312.63,293.95
8478,313.9,288.83
8479,303.53,301.45
8480,293.29,310.96
8481,304.64,290.66
8482,299.25,306.22
8483,291.18,304.64
8484,313.42,279.19
8485,289.56,296.86
8486,303.83,293.9
8487,296.5,297.6
8488,300.86,308.5
8489,298.23,305.35
8490,305.0,304.59
8491,280.65,299.82
8492,279.69,305.84
8493,303.62,306.31
8494,287.33,297.89
8495,311.22,291.15
8496,304.84,297.43
8497,301.88,304.55
8498,290.71,286.05
8499,307.12,298.71
8500,305.95,293.59
8501,303.74,292.52
8502,311.4,310.14
8503,302.01,298.92
8504,320.72,296.06
8505,286.76,295.61
8506,270.22,289.85
8507,294.5,309.92
8508,284.03,316.43
8509,289.27,319.05
8510,297.53,279.16
8511,296.22,296.8
8512,289.43,302.68
8513,305.72,300.85
8514,304.68,283.65
8515,313.66,304.42
8516,300.92,307.64
8517,296.62,297.78
8518,304.99,303.51
8519,312.09,302.52
8520,305.43,308.58
8521,301.68,320.39
8522,287.36,323.09
8523,280.94,304.97
8524,311.02,294.96
8525,298.91,311.23
8526,307.35,301.81
8527,298.41,297.48
8528,292.55,300.03
8529,297.21,301.74
8530,309.28,301.95
8531,310.97,302.23
8532,304.0,294.4
8533,295.79,300.58
8534,304.0,284.24
8535,293.63,282.39
8536,301.72,305.55
8537,316.28,309.16
8538,313.62,298.25
8539,315.86,305.95
8540,290.73,310.82
8541,315.22,320.62
8542,302.25,296.23
8543,315.15,303.97
8544,309.43,297.31
8545,317.56,301.06
8546,275.72,302.98
8547,310.73,312.09
8548,274.91,293.98
8549,297.77,290.59
8550,290.67,305.92
8551,303.39,296.95
8552,289.59,320.69
8553,309.72,303.52
8554,307.91,304.38
8555,303.02,294.59
8556,297.13,286.66
8557,294.58,299.68
8558,312.68,303.36
8559,286.79,303.22
8560,292.21,306.81
8561,284.06,290.99
8562,321.08,308.34
8563,278.61,303.17
8564,305.93,311.85
8565,282.07,305.8
8566,293.35,298.08
8567,296.27,288.28
8568,304.58,304.19
8569,295.13,320.0
8570,304.59,301.95
8571,299.7,290.71
8572,301.34,309.83
8573,294.65,295.39
8574,303.57,290.62
8575,306.13,312.41
8576,321.49,306.39
8577,298.63,294.44
8578,318.33,296.67
8579,298.15,295.75
8580,281.85,310.86
8581,303.46,308.9
8582,305.34,298.0
8583,300.36,305.45
8584,297.65,296.01
8585,311.73,314.32
8586,297.6,313.11
8587,289.15,307.31
8588,302.34,328.06
8589,290.6,302.08
8590,308.88,314.76
8591,305.64,311.83
8592,315.53,296.34
8593,294.1,294.67
8594,281.14,313.4
8595,315.99,292.01
8596,314.31,303.04
8597,306.2,282.52
8598,299.47,286.84
8599,306.11,303.62
8600,287.88,289.91
8601,319.63,287.39
8602,300.36,299.22
8603,307.79,289.8
8604,294.64,289.91
8605,281.23,297.17
8606,290.36,288.63
8607,298.18,290.62
8608,309.45,306.1
8609,308.16,302.93
8610,273.82,289.54
8611,310.52,300.32
8612,303.44,288.88
8613,300.29,313.18
8614,310.95,283.59
8615,310.05,307.25
8616,316.03,303.49
8617,302.81,300.74
8618,292.81,299.06
8619,295.99,311.17
8620,309.81,304.31
8621,301.88,298.18
8622,299.56,296.46
8623,302.59,292.84
8624,297.53,310.35
8625,300.38,290.46
8626,305.0,287.67
8627,307.83,301.52
8628,291.46,281.5
8629,301.86,302.07
8630,287.18,310.88
8631,299.69,310.43
8632,287.2,304.97
8633,293.02,302.55
8634,294.15,307.99
8635,291.65,299.12
8636,288.86,298.92
8637,306.56,295.35
8638,300.27,310.68
8639,302.63,276.2
8640,309.87,303.0
8641,301.63,307.34
8642,297.24,308.68
8643,295.43,302.01
8644,305.99,304.05
8645,306.14,297.04
8646,302.8,319.0
8647,296.78,313.56
8648,299.29,286.28
8649,294.32,303.63
8650,289.12,311.0
8651,324.24,307.66
8652,304.65,300.79
8653,293.29,297.4
8654,293.36,287.51
8655,307.72,307.92
8656,297.34,302.94
8657,305.19,310.36
8658,316.3,303.07
8659,302.96,290.15
8660,298.64,292.5
8661,300.63,301.65
8662,319.49,287.74
8663,304.67,302.53
8664,306.2,314.76
8665,297.06,317.54
8666,295.72,318.08
8667,290.6,287.55
8668,294.78,300.91
8669,310.9,308.06
8670,315.5,282.19
8671,293.23,302.68
8672,301.91,307.88
8673,309.44,292.31
8674,297.14,293.37
8675,296.95,293.78
8676,292.55,286.39
8677,294.69,298.6
8678,305.28,306.17
8679,300.51,313.28
8680,307.53,269.56
8681,315.42,279.82
8682,295.96,295.3
8683,299.85,294.22
8684,320.36,293.96
8685,286.52,287.45
8686,297.66,296.53
8687,304.17,315.68
8688,301.59,294.18
8689,297.15,303.61
8690,304.93,302.5
8691,286.63,314.06
8692,288.76,296.56
8693,290.75,298.52
8694,311.5,308.47
8695,320.16,306.51
8696,295.27,307.14
8697,288.13,322.41
8698,288.9,307.21
8699,284.12,310.09
8700,307.9,280.61
8701,308.55,298.85
8702,298.86,305.63
8703,298.67,303.05
8704,299.47,307.32
8705,321.22,309.78
8706,312.65,310.71
8707,301.68,291.3
8708,301.18,311.95
8709,297.74,298.98
8710,320.89,292.91
8711,299.75,299.36
8712,289.56,297.99
8713,309.75,298.36
8714,299.21,318.3
8715,296.07,309.68
8716,308.19,294.68
8717,301.97,303.47
8718,306.95,306.74
8719,282.47,292.71
8720,284.41,313.87
8721,313.91,295.24
8722,301.68,276.8
8723,292.92,314.66
8724,304.42,299.82
8725,318.9,297.83
8726,283.52,311.46
8727,285.67,292.62
8728,288.82,297.84
8729,310.36,296.23
8730,302.85,301.31
8731,307.41,315.46
8732,288.72,299.76
8733,317.68,278.65
8734,299.4,280.54
8735,297.66,306.56
8736,300.74,310.8
8737,299.43,291.74
8738,311.4,300.27
8739,300.37,317.88
8740,312.45,296.69
8741,301.59,284.3
8742,301.44,295.42
8743,302.45,324.76
8744,288.18,293.03
8745,305.08,299.07
8746,292.72,305.03
8747,304.31,310.37
8748,289.55,301.33
8749,300.06,299.35
8750,306.82,310.96
8751,314.5,288.72
8752,313.01,289.56
8753,311.01,291.43
8754,325.76,297.55
8755,308.45,292.82
8756,300.66,297.09
8757,298.57,297.56
8758,312.31,300.44
8759,300.82,305.1
8760,312.67,293.99
8761,300.25,302.72
8762,292.79,287.06
8763,312.96,317.35
8764,312.27,271.69
8765,312.5,281.12
8766,297.58,303.32
8767,300.02,296.27
8768,309.91,294.14
8769,299.48,303.67
8770,305.91,293.18
8771,287.65,301.91
8772,303.15,308.1
8773,323.12,298.64
8774,306.73,297.96
8775,296.26,304.32
8776,295.75,295.35
8777,310.83,298.38
8778,309.28,286.56
8779,306.77,306.27
8780,295.4,289.54
8781,313.68,311.85
8782,289.99,278.5
8783,317.5,296.17
8784,296.8,309.98
8785,289.65,280.78
8786,279.39,298.79
8787,302.31,300.26
8788,280.93,299.7
8789,309.72,281.36
8790,295.82,285.91
8791,290.48,325.82
8792,303.21,318.88
8793,322.09,301.03
8794,308.46,298.07
8795,306.8,313.81
8796,303.81,300.1
8797,307.47,294.72
8798,303.05,295.79
8799,285.98,311.02
8800,286.98,283.63
8801,301.35,314.23
8802,314.61,294.68
8803,305.9,299.75
8804,302.93,292.02
8805,281.12,284.57
8806,282.3,295.68
8807,297.05,311.79
8808,305.21,300.58
8809,288.47,304.54
8810,281.34,301.59
8811,289.49,294.38
8812,299.92,289.92
8813,300.59,313.59
8814,290.19,307.58
8815,301.3,291.29
8816,288.59,303.7
8817,313.54,303.83
8818,305.88,301.56
8819,305.01,300.04
8820,287.85,306.28
8821,312.39,303.09
8822,305.56,295.16
8823,320.76,304.61
8824,316.14,304.65
8825,316.88,293.97
